user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Skiv_18-Q3-R9-52_MAXAC.277	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.17	11	0.7912403898968188	N/A
Skiv_18-Q3-R9-52_MAXAC.287	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__;s__	taxonomic novelty determined using RED	N/A	N/A	78.9	11	0.787456574376105	N/A
Skiv_18-Q3-R9-52_MAXAC.311	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_002336815.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002336815	79.11	0.46	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	taxonomic classification defined by topology and ANI	N/A	N/A	92.73	11	0.9701631879757846	N/A
Skiv_18-Q3-R9-52_MAXAC.329	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	taxonomic classification fully defined by topology	N/A	N/A	93.87	11	0.9278374108749717	N/A
Skiv_18-Q3-R9-52_MAXAC.332	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	95.91	11	0.6894118721357414	N/A
Vibo_18-Q3-R45-57_BAT3C.117_fly	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__GCA-2746885;s__	N/A	N/A	N/A	N/A	N/A	GCA_002746885.1	95.0	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__GCA-2746885;s__GCA-2746885 sp002746885	77.08	0.2	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	74.79	11	0.9339927443149743	N/A
Vibo_18-Q3-R45-57_BAT3C.142	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125	GCA_002333125.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125	97.38	0.85	GCA_002333125.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus sp002333125	97.38	0.85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_006546595.1, s__Agitococcus sp006546595, 95.0, 80.18, 0.41; GCF_003051055.1, s__Agitococcus lubricus, 95.0, 78.56, 0.36	87.19	11	N/A	N/A
Vibo_18-Q3-R45-57_BAT3C.148	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__	taxonomic classification fully defined by topology	N/A	N/A	89.52	11	0.9225780998920136	N/A
Vibo_18-Q3-R45-57_BAT3C.161	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	88.19	11	0.8168738721570018	N/A
Vibo_18-Q3-R45-57_BAT3C.204_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA3961;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA3961;s__	taxonomic classification fully defined by topology	N/A	N/A	89.64	11	0.9408537800829189	N/A
Vibo_18-Q3-R45-57_BAT3C.26	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145	GCA_002426145.1	95.0	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145	98.48	0.93	GCA_002426145.1	95.0	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__UBA10438 sp002426145	98.48	0.93	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriaceae;g__UBA10438;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.96	11	N/A	N/A
Vibo_18-Q3-R45-57_BAT3C.70	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_003455235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp003455235	77.24	0.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013141115.1, s__Ferruginibacter sp013141115, 95.0, 78.3, 0.28; GCA_903878475.1, s__Ferruginibacter sp903878475, 95.0, 77.13, 0.27; GCA_903837525.1, s__Ferruginibacter sp903837525, 95.0, 76.55, 0.22	94.02	11	0.939750961599591	N/A
Vibo_18-Q3-R45-57_BAT3C.98	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__	N/A	N/A	N/A	N/A	N/A	GCA_001899855.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__Dokdonella sp001899855	82.79	0.68	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900115085.1, s__Dokdonella immobilis, 95.0, 80.51, 0.52; GCA_004295005.1, s__Dokdonella sp004295005, 95.0, 78.81, 0.41; GCA_002483055.1, s__Dokdonella sp002483055, 95.0, 78.32, 0.31; GCA_003241385.1, s__Dokdonella denitrificans_A, 95.0, 78.29, 0.29; GCF_001632775.1, s__Dokdonella koreensis, 95.0, 78.24, 0.27	96.47	11	0.9828523118275444	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Vibo_18-Q3-R45-57_BATAC.153	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	N/A	N/A	N/A	N/A	N/A	GCA_002342985.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp002342985	78.45	0.39	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	taxonomic classification defined by topology and ANI	N/A	GCA_902826215.1, s__PHOS-HE28 sp902826215, 95.0, 78.87, 0.29; GCA_002482775.1, s__PHOS-HE28 sp002482775, 95.0, 78.68, 0.28; GCA_002360495.1, s__PHOS-HE28 sp002360495, 95.0, 78.47, 0.29; GCA_002396605.1, s__PHOS-HE28 sp002396605, 95.0, 78.43, 0.28; GCA_014584605.1, s__PHOS-HE28 sp014584605, 95.0, 78.43, 0.29; GCA_013360395.1, s__PHOS-HE28 sp013360395, 95.0, 78.39, 0.32; GCA_008016945.1, s__PHOS-HE28 sp008016945, 95.0, 78.33, 0.29; GCA_902825795.1, s__PHOS-HE28 sp902825795, 95.0, 78.23, 0.23	89.93	11	0.9545708411839795	N/A
Vibo_18-Q3-R45-57_BATAC.19	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__	N/A	N/A	N/A	N/A	N/A	GCF_900089945.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__Propionivibrio aalborgensis	82.98	0.58	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__	taxonomic classification defined by topology and ANI	N/A	GCA_903910495.1, s__Propionivibrio sp903910495, 95.0, 79.17, 0.28; GCA_903886975.1, s__Propionivibrio sp903886975, 95.0, 78.38, 0.31; GCA_903917505.1, s__Propionivibrio sp903917505, 95.0, 78.0, 0.23; GCF_009469695.1, s__Propionivibrio limicola, 95.0, 77.94, 0.23; GCF_900099695.1, s__Propionivibrio dicarboxylicus, 95.0, 77.83, 0.22; GCA_002304785.1, s__Propionivibrio sp002304785, 95.0, 77.68, 0.22	94.92	11	0.9612281049407483	N/A
Vibo_18-Q3-R45-57_BATAC.199	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__	N/A	N/A	N/A	N/A	N/A	GCF_900089945.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__Propionivibrio aalborgensis	80.44	0.46	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Propionivibrio;s__	taxonomic classification defined by topology and ANI	N/A	GCA_903910495.1, s__Propionivibrio sp903910495, 95.0, 80.77, 0.39; GCA_903886975.1, s__Propionivibrio sp903886975, 95.0, 79.51, 0.34; GCA_903917505.1, s__Propionivibrio sp903917505, 95.0, 79.2, 0.39; GCF_009469695.1, s__Propionivibrio limicola, 95.0, 78.79, 0.29; GCF_900099695.1, s__Propionivibrio dicarboxylicus, 95.0, 78.74, 0.24; GCA_002304785.1, s__Propionivibrio sp002304785, 95.0, 78.6, 0.26; GCA_003249625.1, s__Propionivibrio sp003249625, 95.0, 78.21, 0.21; GCA_903916205.1, s__Propionivibrio sp903916205, 95.0, 77.34, 0.24	89.82	11	0.9371037875805485	N/A
Vibo_18-Q3-R45-57_BATAC.209	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	taxonomic novelty determined using RED	N/A	N/A	95.55	11	0.8674949865569515	N/A
Vibo_18-Q3-R45-57_BATAC.215	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_002198735.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium_A;s__Aquabacterium_A sp002198735	82.91	0.6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquabacterium_A;s__	taxonomic classification defined by topology and ANI	N/A	GCA_001770815.1, s__Aquabacterium_A sp001770815, 95.0, 81.52, 0.49; GCF_005403045.1, s__Aquabacterium_A pictum, 95.0, 81.43, 0.49; GCF_000244995.1, s__Aquabacterium_A sp000244995, 95.0, 80.86, 0.45; GCF_013266755.1, s__Aquabacterium_A sp013266755, 95.0, 80.21, 0.47; GCA_013360485.1, s__Aquabacterium_A sp013360485, 95.0, 80.01, 0.43; GCA_008933545.1, s__Aquabacterium_A sp008933545, 95.0, 79.79, 0.48; GCA_010030205.1, s__Aquabacterium_A sp010030205, 95.0, 79.47, 0.4	90.39	11	0.9725640818721956	N/A
Vibo_18-Q3-R45-57_BATAC.224	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__;s__	taxonomic novelty determined using RED	N/A	N/A	91.7	11	0.8736470543729876	N/A
Vibo_18-Q3-R45-57_BATAC.233	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	95.73	11	0.932952965235675	N/A
Vibo_18-Q3-R45-57_BATAC.273	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	ANI	N/A	GCA_002483225.1, s__Gemmatimonas sp002483225, 95.0, 77.85, 0.23; GCF_013004105.1, s__Gemmatimonas sp013004105, 95.0, 77.83, 0.25; GCA_903900795.1, s__Gemmatimonas sp903900795, 95.0, 77.72, 0.28; GCF_000010305.1, s__Gemmatimonas aurantiaca, 95.0, 77.71, 0.21; GCA_002331565.1, s__Gemmatimonas sp002331565, 95.0, 77.65, 0.26; GCA_002737115.1, s__Gemmatimonas sp002737115, 95.0, 77.61, 0.3; GCA_903894655.1, s__Gemmatimonas sp903894655, 95.0, 77.55, 0.29	90.87	11	0.947197012363084	N/A
Vibo_18-Q3-R45-57_BATAC.298	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	N/A	N/A	N/A	N/A	N/A	GCA_011391275.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__FEB-7 sp011391275	83.1	0.73	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__UKL13-2;g__FEB-7;s__	taxonomic classification defined by topology and ANI	N/A	GCA_003105245.1, s__FEB-7 sp003105245, 95.0, 83.31, 0.76	97.9	11	0.9629689795906122	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Vibo_18-Q3-R45-57_BATAC.32_fly	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__Saccharimonas aalborgensis	GCF_000392435.1	95.0	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__Saccharimonas aalborgensis	99.25	0.96	GCF_000392435.1	95.0	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__Saccharimonas aalborgensis	99.25	0.96	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	74.37	11	N/A	N/A
Vibo_18-Q3-R45-57_BATAC.411	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	taxonomic classification fully defined by topology	N/A	N/A	86.8	11	0.9253954098332225	N/A
Vibo_18-Q3-R45-57_BATAC.435	d__Bacteria;p__Bacteroidota;c__SZUA-365;o__SZUA-365;f__SZUA-365;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__SZUA-365;o__SZUA-365;f__SZUA-365;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	87.17	11	0.7255176347230475	N/A
Vibo_18-Q3-R45-57_BATAC.458_cln	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp002396605	GCA_002396605.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp002396605	99.69	0.97	GCA_002396605.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp002396605	99.69	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_013360395.1, s__PHOS-HE28 sp013360395, 95.0, 78.79, 0.33; GCA_014584605.1, s__PHOS-HE28 sp014584605, 95.0, 78.52, 0.32; GCA_002342985.1, s__PHOS-HE28 sp002342985, 95.0, 78.31, 0.28; GCA_008016945.1, s__PHOS-HE28 sp008016945, 95.0, 77.98, 0.22; GCA_902826215.1, s__PHOS-HE28 sp902826215, 95.0, 77.9, 0.22; GCA_002360495.1, s__PHOS-HE28 sp002360495, 95.0, 77.87, 0.22; GCA_002482775.1, s__PHOS-HE28 sp002482775, 95.0, 77.77, 0.25	97.32	11	N/A	N/A
Vibo_18-Q3-R45-57_BATAC.460	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_003455235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp003455235	79.31	0.61	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCA_903878475.1, s__Ferruginibacter sp903878475, 95.0, 77.27, 0.26; GCA_013141115.1, s__Ferruginibacter sp013141115, 95.0, 77.23, 0.22	89.91	11	0.9619078036070672	N/A
Vibo_18-Q3-R45-57_BATAC.463	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	89.91	11	0.923795359280318	N/A
Vibo_18-Q3-R45-57_BATAC.481	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__Palsa-1233;s__	N/A	N/A	N/A	N/A	N/A	GCA_011390645.1	95.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__Palsa-1233;s__Palsa-1233 sp011390645	78.54	0.34	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__Palsa-1233;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013694695.1, s__Palsa-1233 sp013694695, 95.0, 78.14, 0.31; GCA_003169895.1, s__Palsa-1233 sp003169895, 95.0, 77.78, 0.22	91.34	11	0.9242082219792198	N/A
Vibo_18-Q3-R45-57_MAXAC.049	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	N/A	N/A	N/A	N/A	N/A	GCA_002069045.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__JJ008 sp002069045	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002400415.1, s__JJ008 sp002400415, 95.0, 78.64, 0.22; GCA_011331705.1, s__JJ008 sp011331705, 95.0, 77.37, 0.22; GCA_002352145.1, s__JJ008 sp002352145, 95.0, 77.3, 0.26; GCA_902826165.1, s__JJ008 sp902826165, 95.0, 77.21, 0.26	95.55	11	0.9339624251667674	N/A
Vibo_18-Q3-R45-57_MAXAC.065	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ANI	N/A	GCA_002360555.1, s__OLB17 sp002360555, 95.0, 77.07, 0.22	93.49	11	0.9315533209088181	N/A
Vibo_18-Q3-R45-57_MAXAC.072	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Zoogloea;s__	N/A	N/A	N/A	N/A	N/A	GCF_008107625.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Zoogloea;s__Zoogloea oleivorans	84.11	0.65	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Zoogloea;s__	taxonomic classification defined by topology and ANI	N/A	GCF_009469605.1, s__Zoogloea sp009469605, 95.0, 84.39, 0.68; GCF_006539865.1, s__Zoogloea ramigera, 95.0, 84.11, 0.63; GCF_002028455.1, s__Zoogloea sp002028455, 95.0, 82.72, 0.61; GCF_012927165.1, s__Zoogloea sp012927165, 95.0, 82.51, 0.62; GCA_009026175.1, s__Zoogloea sp009026175, 95.0, 82.4, 0.56; GCA_008011925.1, s__Zoogloea sp008011925, 95.0, 81.36, 0.5	91.6	11	0.9785984437162595	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Vibo_18-Q3-R45-57_MAXAC.073	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	taxonomic classification fully defined by topology	N/A	N/A	86.36	11	0.9079036692517153	N/A
Vibo_18-Q3-R45-57_MAXAC.083	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__2013-40CM-41-45;g__;s__	taxonomic novelty determined using RED	N/A	N/A	90.59	11	0.8705863503029115	N/A
Vibo_18-Q3-R45-57_MAXAC.086_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	90.85	11	0.8223115118417326	N/A
Vibo_18-Q3-R45-57_MAXAC.094	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__	N/A	N/A	N/A	N/A	N/A	GCA_002333425.1	95.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__UBA2033 sp002333425	80.46	0.43	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__UBA2033;s__	taxonomic classification defined by topology and ANI	N/A	N/A	81.2	11	0.9751444627923829	N/A
Vibo_18-Q3-R45-57_MAXAC.177	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ANI	N/A	GCF_002127295.1, s__JJ008 sp002127295, 95.0, 77.53, 0.3; GCA_902826165.1, s__JJ008 sp902826165, 95.0, 77.19, 0.25; GCA_013140985.1, s__JJ008 sp013140985, 95.0, 77.1, 0.28; GCA_001464625.1, s__JJ008 sp001464625, 95.0, 77.09, 0.28; GCA_002400415.1, s__JJ008 sp002400415, 95.0, 77.06, 0.23; GCA_002352145.1, s__JJ008 sp002352145, 95.0, 76.78, 0.22; GCA_011331705.1, s__JJ008 sp011331705, 95.0, 76.7, 0.16	92.91	11	0.95865339438617	N/A
Vibo_18-Q3-R45-57_MAXAC.190	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013813765.1	95.0	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__JABFXX01 sp013813765	82.52	0.67	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013812655.1, s__JABFXX01 sp013812655, 95.0, 80.01, 0.56; GCA_013368795.1, s__JABFXX01 sp013368795, 95.0, 79.21, 0.47	84.81	11	0.9693722143675628	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
