MAG	NumContigs	TotBP	MaxContigBP	AvContigBP	HQMAG	HQdRep	HQdRep99ANI	HQSpRep	Comp	Cont	StrHet	Circ	FLSSU	FLLSU	GTDBTaxRS95	MiDAS3_7Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	ilmcov	npcov	max_abund	mm27f	mm534r	ttl_polymorphic_rate	polymut_rate
Fred_18-Q3-R57-64_MAXAC.276.fa	17	5791314	1976722	340665.5	1083HQ	107_0	107_0	SPREPHQ	92.83	3.23	0	NA	1	1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	8.92352	15.480987	0.13812487	0	1	0.00402873041226889	0.00152436016338773
Fred_18-Q3-R57-64_MAXAC.280.fa	9	3599841	1177049	399982.3	1083HQ	41_1	41_1	NA	93.2	0.77	25	NA	2	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV384.1450;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_384,s:midas_s_384;	100	1450	EU177725.1.1318 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Saprospiraceae bacterium	96.2	1329	3.229607	10.460274	NA	0	0	0.0182983113427811	0.00837306663565531
Fred_18-Q3-R57-64_MAXAC.283_sub.fa	16	3731615	1160535	233225.9	1083HQ	257_1	257_1	SPREPHQ	91.42	0.99	0	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__OLB11;s__	ESV2520.1447;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:midas_g_679,s:midas_s_679;	99.9	1447	FPLP01007532.21.1520 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;metagenome	99.4	1500	5.0763865	10.875891	0.10296478	0	0	0.0101020842194811	0.00408010946635154
Fred_18-Q3-R57-64_MAXAC.287.fa	34	4828865	1786987	142025.4	1083HQ	311_0	311_0	SPREPHQ	95.31	1.72	8.33	NA	3	3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter;s__	ESV357.1446;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_357;	99.3	1446	HQ010708.1.1485 Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;Candidatus Competibacter;uncultured bacterium	98.8	1487	11.280562	15.526969	0.7820454	0	0	0.0106686024843714	0.003367625294808
Fred_18-Q3-R57-64_MAXAC.288.fa	12	5232536	4723482	436044.7	1083HQ	270_0	270_0	SPREPHQ	98.9	1.28	0	NA	1	1	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV7564.1485;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_7564;	99.7	1485	JX431969.1.1465 Bacteria;Latescibacterota;uncultured bacterium	99.1	1467	46.52564	63.687195	0.727406	0	0	0.00247299403658697	0.000671320729464801
Fred_18-Q3-R57-64_MAXAC.292.fa	17	3054801	695322	179694.2	1083HQ	339_0	339_0	SPREPHQ	97.41	3.3	40	NA	1	1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SZUA-140;f__SZUA-140;g__;s__	ESV6590.1469;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Ectothiorhodospirales,f:Thioalkalispiraceae,g:Thioalkalispira,s:midas_s_2822;	100	1469	FPLP01001159.1.1378 Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Thioalkalispiraceae;uncultured;metagenome	99.7	1378	11.471607	13.199951	0.1715295	1	0	0.0225549450036502	0.00627553751711185
Fred_18-Q3-R57-64_MAXAC.307.fa	11	4281405	2669423	389218.6	1083HQ	427_0	427_0	SPREPHQ	97.04	0.75	50	NA	2	2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__2-12-FULL-67-15;g__;s__	ESV107.1411;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodopirillaceae,g:Defluviicoccus,s:midas_s_107;	99.9	1412	FPLP01006826.15.1489 Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;Defluviicoccus;metagenome	96.8	1478	10.724909	17.322	0.6429789	0	0	0.00495054031207687	0.00151264126806784
Fred_18-Q3-R57-64_MAXAC.309.fa	33	5291457	1047909	160347.2	1083HQ	454_0	454_0	SPREPHQ	91.01	2.87	0	NA	1	1	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__;s__	ESV7287.1477;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_2104,f:midas_f_7287,g:midas_g_7287,s:midas_s_7287;	90.7	1478	HG917487.1.1476 Bacteria;Planctomycetota;OM190;uncultured bacterium	99	1477	8.764177	10.001224	0.13418216	1	1	0.014370931277749	0.004974617536347
Fred_18-Q3-R57-64_MAXAC.324.fa	26	4383353	1021270	168590.5	1083HQ	20_1	20_1	NA	91.77	0.89	0	NA	1	1	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__	ESV8914.1436;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_8914;	99.6	1436	DQ640659.1.1404 Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;uncultured delta proteobacterium	96.6	1419	4.653175	10.180769	NA	1	0	0.0162560620756547	0.00641820235242266
Fred_18-Q3-R57-64_MAXAC.330_cln.fa	1	3355795	3355795	3355795	1083HQ	242_0	242_0	SPREPHQ	97.73	0	0	CIRCULAR	1	1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA2402;s__	ESV5204.1403;tax=d:Bacteria,p:Planctomycetes,c:Phycisphaerae,o:Phycisphaerales,f:Phycisphaeraceae,g:SM1A02,s:midas_s_4911;	93.7	1403	FPLL01002330.10.1470 Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;metagenome	93.6	1461	63.071068	121.684654	0.9885869	1	1	0.000184693916826869	4.70761823771656e-05
Fred_18-Q3-R57-64_MAXAC.344.fa	10	4115108	2398713	411510.8	1083HQ	283_2	283_2	SPREPHQ	98.92	1.88	50	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV8789.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_225,s:midas_s_2313;	99.7	1445	FPLP01002663.16.1518 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	99.5	1503	10.8536825	14.776249	0.1626338	0	0	0.00901877230215105	0.00201767160934636
Fred_18-Q3-R57-64_MAXAC.347.fa	10	8760767	2961073	876076.7	1083HQ	477_0	477_0	SPREPHQ	93.72	4.24	16.67	NA	2	2	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV2878.1481;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Pajaroellobacter,s:midas_s_2878;	98.2	1481	GQ480123.1.1521 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;uncultured bacterium	99.3	1522	12.234286	22.05494	0.18936494	0	1	0.00619693777931675	0.00190796373485732
Fred_18-Q3-R57-64_MAXAC.354.fa	42	6448318	1079015	153531.4	1083HQ	219_0	219_0	SPREPHQ	93.41	1.1	0	NA	1	1	d__Bacteria;p__Eisenbacteria;c__;o__;f__;g__;s__	ESV6286.1465;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_3713,g:midas_g_6286,s:midas_s_6286;	97.9	1465	AJ390458.1.1363 Bacteria;Latescibacterota;uncultured soil bacterium PBS-III-30	94	1363	8.193958	13.589714	0.12676275	0	0	0.008221638276113	0.00285043009551472
Fred_18-Q3-R57-64_MAXAC.356.fa	10	7351652	7020619	735165.2	1083HQ	206_1	206_1	SPREPHQ	97.44	3.99	0	NA	1	1	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__	ESV1393.1414;tax=d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales,f:midas_f_1393,g:Ca_Obscuribacter,s:midas_s_1393;	97.5	1414	AY328558.1.1479 Bacteria;Cyanobacteria;Vampirivibrionia;Obscuribacterales;Obscuribacteraceae;Candidatus Obscuribacter;uncultured bacterium	99.9	1479	14.730328	23.334131	0.24734598	0	1	0.000897548280100283	0.000253541981481294
Fred_18-Q3-R57-64_MAXAC.359.fa	20	9656484	2886238	482824.2	1083HQ	507_1	507_1	NA	93.71	1.15	0	NA	1	1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Ga0077550;s__	ESV3982.1466;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Nannocystaceae,g:Nannocystis,s:midas_s_3982;	99.9	1466	JN679172.1.1510 Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;uncultured Myxococcales bacterium	99.6	1510	9.271209	12.664465	NA	0	0	0.00999455149522689	0.0034061490540376
Fred_18-Q3-R57-64_MAXAC.362.fa	14	3988027	2515904	284859.1	1083HQ	425_0	425_0	SPREPHQ	99.68	0	0	NA	1	1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__	ESV4505.1377;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Caulobacterales,f:Hyphomonadaceae,g:Hyphomonas,s:midas_s_4505;	96.1	1377	EF540362.1.1377 Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;uncultured soil bacterium	98.6	1377	12.107385	21.401625	0.23456627	1	0	0.00406860925618822	0.0010309827114285
Fred_18-Q3-R57-64_MAXAC.370.fa	53	6391660	663814	120597.4	1083HQ	295_0	295_0	SPREPHQ	95.35	4.21	50	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__	ESV4607.1436;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_1914,s:midas_s_4607;	100	1436	AF314434.1.1374 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured bacterium PHOS-HE79	88.5	1392	6.56502	11.025606	0.1999202	0	0	0.0193951188212226	0.00519719066926289
Fred_18-Q3-R57-64_MAXAC.373.fa	16	3545514	1036247	221594.6	1083HQ	19_0	19_0	SPREPHQ	95.89	0.92	25	NA	2	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__	ESV7721.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Cellvibrionaceae,g:Cellvibrio,s:Cellvibrio_gandavensis;	96	1458	FPLS01007258.16.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Cellvibrio;metagenome	98.6	1515	5.698227	14.118854	0.08757025	1	0	0.0105141935106085	0.00229494064607821
Fred_18-Q3-R57-64_MAXAC.378.fa	45	4308267	535926	95739.3	1083HQ	428_0	428_0	SPREPHQ	91.94	1.74	0	NA	1	1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__2-12-FULL-67-15;g__;s__	ESV2488.1419;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodopirillaceae,g:Defluviicoccus,s:midas_s_2488;	99.1	1421	FPLP01006826.15.1489 Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;Defluviicoccaceae;Defluviicoccus;metagenome	98.9	1479	4.67963	8.764316	0.07125181	0	0	0.0283879713715144	0.010672550252062
Fred_18-Q3-R57-64_MAXAC.379.fa	9	3007214	2552426	334134.9	1083HQ	426_0	426_0	SPREPHQ	95.73	0.85	0	NA	1	1	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Vampirovibrionales;f__Vampirovibrionaceae;g__;s__	ESV2716.1414;tax=d:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Obscuribacterales,f:midas_f_1393,g:Ca_Obscuribacter,s:midas_s_2716;	81.2	1444	JQ800800.1.1483 Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;uncultured bacterium	93.2	1483	43.23809	80.3676	0.69492	0	1	0.00060732070803074	0.000123760401419586
Fred_18-Q3-R57-64_MAXAC.384.fa	31	8579269	2855547	276750.6	1083HQ	474_0	474_0	SPREPHQ	94.52	3.23	12.5	NA	2	2	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;s__	ESV7230.1451;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Nannocystaceae,g:Nannocystis,s:midas_s_7230;	92.4	1461	HG917471.1.1468 Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;uncultured bacterium	94.8	1468	53.109547	90.133736	0.8567358	0	0	0.000596447389597918	0.00018595535340443
Fred_18-Q3-R57-64_MAXAC.396_cln.fa	1	5340810	5340810	5340810	1083HQ	526_0	526_0	SPREPHQ	98.07	1.09	0	CIRCULAR	2	2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__SYSU-D60007;s__	ESV2563.1403;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Reyranellales,f:Reyranellaceae,g:midas_g_2563,s:midas_s_2563;	93.7	1409	KJ782760.1.1449 Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;uncultured;uncultured bacterium	84.8	1450	7.845874	14.23649	0.11770731	0	1	0.0302265984977593	0.0118089656418757
Fred_18-Q3-R57-64_MAXAC.407.fa	11	11504612	5390629	1045873.8	1083HQ	490_0	490_0	SPREPHQ	93.87	2.79	0	NA	2	2	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__	ESV5276.1478;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:midas_g_3054,s:midas_s_5276;	98.6	1481	FPLP01006014.3.1370 Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;uncultured;metagenome	97.7	1368	8.556593	19.376215	0.13334054	0	1	0.00363245261577174	0.000860197394773525
Fred_18-Q3-R57-64_MAXAC.418.fa	91	5173855	367652	56855.6	1083HQ	499_0	499_0	SPREPHQ	90.24	2.27	50	NA	2	1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UTPLA1;g__;s__	ESV6854.1499;tax=d:Bacteria,p:Planctomycetes,c:Phycisphaerae,o:S-70,f:midas_f_6854,g:midas_g_6854,s:midas_s_6854;	87.9	1499	KM454208.1.1438 Bacteria;Planctomycetota;Phycisphaerae;S-70;uncultured bacterium	89.2	1438	5.4794188	7.1351733	0.14006743	0	0	0.0112685329383016	0.00482426767864672
Fred_18-Q3-R57-64_MAXAC.421_sub_cln.fa	1	1088644	1088644	1088644	1083HQ	14_0	14_0	SPREPHQ	68.32	2.97	66.67	CIRCULAR	1	1	d__Bacteria;p__Patescibacteria;c__Paceibacteria_A;o__Moranbacterales;f__UBA1568;g__;s__	NA	NA	NA	KX123456.1.1611 Bacteria;Patescibacteria;Parcubacteria;Candidatus Moranbacteria;Candidatus Moranbacteria bacterium GW2011_GWE2_35_2-	81.7	1657	12.841161	33.19008	0.20005734	0	2	0.001885723819392	0.000434784008966212
Fred_18-Q3-R57-64_MAXAC.423.fa	32	5946841	1623811	185838.8	1083HQ	486_0	486_0	SPREPHQ	97.8	4.4	50	NA	1	1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__SCN-70-22;s__	ESV2549.1448;tax=d:Bacteria,p:Gemmatimonadetes,c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:midas_g_764,s:midas_s_929;	92.8	1449	FJ755752.1.1381 Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured;uncultured bacterium	99	1381	12.491109	22.1851	0.19382577	0	0	0.0117535060151627	0.00234309543200256
Fred_18-Q3-R57-64_MAXAC.425_cln.fa	1	912463	912463	912463	1083HQ	217_0	217_0	SPREPHQ	74.36	0.03	0	CIRCULAR	2	3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__;s__	ESV6870.1461;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Chromobacteriaceae,g:midas_g_6708,s:midas_s_6870;	95.4	1470	HE981224.1.1443 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Paludibacterium;Paludibacterium paludis	90.2	1455	12.086746	22.691853	0.1884603	0	0	0.00022012424790882	0.000115814981113249
Fred_18-Q3-R57-64_MAXAC.456.fa	3	4169170	4122760	1389723.4	1083HQ	430_0	430_0	SPREPHQ	92.44	4.55	0	NA	2	2	d__Bacteria;p__Planctomycetota;c__UBA8742;o__UBA2392;f__UBA2392;g__;s__	ESV7059.1488;tax=d:Bacteria,p:Planctomycetes,c:OM190,o:midas_o_7059,f:midas_f_7059,g:midas_g_7059,s:midas_s_7059;	88.4	1488	FPLP01002156.16.1442 Bacteria;Planctomycetota;OM190;metagenome	87.7	1427	15.807131	29.791685	0.2474482	2	1	0.000534837172654108	0.000166898248365518
Hade_18-Q3-R52-61_BAT3C.141.fa	4	5240105	5162779	1310026.2	1083HQ	149_1	149_4	SPREPHQ	98.51	0.37	0	NA	2	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV697.1450;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_65,s:midas_s_65;	99.9	1451	FPLP01013376.25.1519 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	99.2	1495	38.59837	91.542786	0.5009084	0	0	7.39634919309907e-05	1.92095597367628e-05
Hade_18-Q3-R52-61_BAT3C.208.fa	30	3091751	471313	103058.4	1083HQ	518_1	518_2	NA	97.61	0.87	50	NA	1	1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__UBA1936;s__	ESV4650.1415;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Azospirillales,f:midas_f_406,g:midas_g_2759,s:midas_s_2759;	92.1	1421	EU644211.1.1246 Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;uncultured bacterium	92.2	1248	6.7755165	11.440035	NA	0	0	0.0306336218822878	0.00687305375877458
Hade_18-Q3-R52-61_BAT3C.212.fa	9	3515844	1850191	390649.3	1083HQ	92_1	92_1	NA	94.58	0.99	100	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__	ESV32.1453;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Terrimonas,s:midas_s_32;	100	1453	FPLM01002904.13.1516 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;metagenome	99.7	1506	13.554703	34.136322	NA	0	0	0.0153928793052184	0.00270470230081626
Hade_18-Q3-R52-61_BAT3C.248.fa	3	3980563	3004938	1326854.4	1083HQ	146_2	146_2	SPREPHQ	97.77	0	0	NA	2	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV1289.1456;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_6,s:midas_s_862;	99.9	1456	KF533849.1.1492 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured bacterium	99.3	1492	6.7215385	14.120239	0.31806546	0	0	0.00447731380659369	0.00142662849642867
Hade_18-Q3-R52-61_BAT3C.250.fa	15	4738919	1456212	315927.9	1083HQ	447_1	447_1	NA	96.76	3.18	25	NA	1	1	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira sp002254365	ESV759.1461;tax=d:Bacteria,p:Nitrospirae,c:Nitrospira,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Ca_Nitrospira_nitrosa;	99.4	1461	FN687453.1.1531 Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;uncultured bacterium	99.3	1531	7.793595	15.076499	NA	0	0	0.0127699231445272	0.00405964392520752
Hade_18-Q3-R52-61_BAT3C.352.fa	7	2639505	1417158	377072.2	1083HQ	553_0	553_0	SPREPHQ	92.67	0	0	NA	1	1	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__	ESV3058.1467;tax=d:Bacteria,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales,f:67-14,g:midas_g_52,s:midas_s_52;	98.4	1472	KY190671.1.1467 Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;uncultured bacterium	97.4	1472	6.085921	10.635821	0.07444238	0	0	0.0441212462370592	0.0157002564583724
Hade_18-Q3-R52-61_BAT3C.470.fa	43	5816334	1618224	135263.6	1083HQ	139_1	139_1	NA	98.39	4.21	75	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV56.1459;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_56,s:midas_s_56;	99.9	1459	FPLP01011642.15.1487 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	99.3	1477	9.44433	22.650229	NA	0	0	0.00742767379818506	0.00234112797088144
Hade_18-Q3-R52-61_BATAC.14.fa	28	2596952	471514	92748.3	1083HQ	318_0	318_0	SPREPHQ	91.67	0.97	50	NA	1	1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7239;g__UBA7239;s__UBA7239 sp002333095	ESV9585.1419;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas,s:midas_s_9585;	97.3	1419	AJ006110.1.1352 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas alcaligenes	98.2	1353	4.7348156	8.960413	0.10870777	1	0	0.0360068962360588	0.0103518464669962
Hade_18-Q3-R52-61_BATAC.180.fa	27	4451774	1063705	164880.5	1083HQ	121_0	121_0	SPREPHQ	92.52	0	0	NA	2	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__	ESV1472.1445;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Cytophagales,f:Microscillaceae,g:OLB12,s:midas_s_1472;	98.2	1445	JN245783.1.1486 Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;OLB12;uncultured bacterium	97.6	1487	3.8696496	10.519676	0.22119237	0	0	0.0311038353601497	0.009181422524295
Hade_18-Q3-R52-61_BATAC.200.fa	55	4686952	581810	85217.3	1083HQ	367_0	367_0	SPREPHQ	91.66	2.33	23.53	NA	1	1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Ahniellaceae;g__Ahniella;s__	ESV5662.1463;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:midas_g_116,s:midas_s_3747;	99.7	1463	CP027860.4802978.4804524 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Ahniella;Ahniella affigens	98.6	1544	4.9471216	9.210453	0.058960583	0	0	0.0522182215077618	0.0178186310433636
Hade_18-Q3-R52-61_BATAC.229.fa	41	3716898	329640	90656	1083HQ	236_2	236_2	SPREPHQ	90.53	3.85	60	NA	1	1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__	ESV144.1444;tax=d:Bacteria,p:Acidobacteria,c:Blastocatellia_Subgroup_4,o:Blastocatellales,f:Blastocatellaceae,g:Stenotrophobacter,s:midas_s_144;	99.8	1444	FPLP01002096.13.1514 Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;metagenome	99.8	1502	6.0576606	14.240134	0.310835	0	0	0.0766844756159387	0.0123235320779202
Hade_18-Q3-R52-61_BATAC.255.fa	60	3758119	280422	62635.3	1083HQ	278_0	278_0	SPREPHQ	90	1.61	66.67	NA	1	1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__	ESV2226.1446;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_843,s:midas_s_843;	97.2	1446	FPLP01006891.15.1498 Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;metagenome	96.8	1485	5.6271386	10.785008	0.09820518	0	0	0.0704095791951855	0.0201830254324496
